5.485769215130263145e-03,3.843022859976524125e-02,-1.628697096781495184e-21
7.974996515200838409e-03,5.536154189275672988e-02,-3.005176087825230003e-19
1.035634618886728531e-02,7.251139757743139957e-02,-5.831195495004495281e-19
1.391762050007398256e-02,9.137993805316040052e-02,2.172028539542483749e-18
1.723823851143478983e-02,1.149869691548267570e-01,1.681758521214381668e-17
2.049740238277359197e-02,1.428342576079426052e-01,3.048592362667625692e-17
2.527481631618716529e-02,1.675972089223595196e-01,-1.378664351799256246e-16
2.587329054052973573e-02,1.976778098357477587e-01,-9.741422064374898393e-16
2.889902913164487872e-02,2.259425901823053084e-01,-1.585579753576587927e-15
3.305403149506107308e-02,2.512763037927835952e-01,8.662004624347107846e-15
3.579640917007364392e-02,2.679431084264911611e-01,5.625859216404380764e-14
3.822554739360169151e-02,2.818491555786233338e-01,8.107411785875264257e-14
3.994110018667786782e-02,2.888662947863112063e-01,-5.396074049387253403e-13
3.859192315560245473e-02,2.874816621963864893e-01,-3.239243141463115648e-12
3.890718956580722226e-02,2.773865921751560437e-01,-4.055216207561889259e-12
3.716033695261528047e-02,2.638645482736342585e-01,3.336752169554863512e-11
3.190146944608637097e-02,2.450569953505793430e-01,1.859361809422710316e-10
2.936797412073204050e-02,2.174434545686376452e-01,1.968827549515214939e-10
2.551568496162322577e-02,1.910141347000185730e-01,-2.049922572280494310e-09
2.131523816907481342e-02,1.627062229768542478e-01,-1.063943716627278478e-08
1.671443822995355433e-02,1.368121787952165380e-01,-9.157392669739420381e-09
1.627459094353253533e-02,1.069883552233039381e-01,1.252048509373333831e-07
1.229920008409624878e-02,8.501297959429192364e-02,6.068298603723536289e-07
8.816285629187035899e-03,6.690351401640398654e-02,3.980516929793954417e-07
8.160339225467995797e-03,5.170745488171001741e-02,-7.607094197621004320e-06
6.925393980954203457e-03,3.301423746180648378e-02,-3.449508928760226253e-05
5.948222491276538085e-03,2.303430337561151314e-02,-1.528147307692774448e-05
5.761765710895809522e-03,1.796302373815691911e-02,4.599691078104617978e-04
6.186414294711244447e-03,1.253705573311336176e-02,1.954006737519903107e-03
1.051040316164400003e-02,4.645098044792832920e-03,4.298904220921148872e-04
1.235011888602700371e-02,8.995374059654873480e-03,-3.298381282213128351e-05
1.647304980510027467e-02,7.264939786818625650e-03,3.458758375067887917e-04
2.113322604972481256e-02,3.067227943227699566e-03,1.676799306029811386e-03
2.857771934638407563e-02,2.733576756880286458e-04,6.113581506299842856e-04
3.702680784700935340e-02,-1.681984329698845457e-04,9.825396049929020683e-04
4.657076166609253748e-02,-4.254455679582274356e-05,5.097493965043167806e-04
5.596380602265623588e-02,5.471994598592764755e-04,2.627814343971066925e-03
6.637522114486518743e-02,1.923359340602702645e-03,5.674067301156823957e-03
8.223636333350668737e-02,2.418272126967178047e-03,2.620669338159336854e-03
9.564815610235918864e-02,4.084079425103165351e-03,6.854695327583750115e-03
1.120746964038701748e-01,1.977180300482152871e-03,5.556526760441837971e-03
1.305490584713744073e-01,3.205391053782878901e-03,1.694786531539511183e-03
1.468597033239828764e-01,3.716228627227233499e-03,3.550737997660617304e-03
1.629359991487812076e-01,1.999293206413994481e-03,2.457779200193892493e-03
1.807979487699602206e-01,1.456934044226611746e-03,1.173880394480259631e-03
1.958739701178301429e-01,2.194534986534123861e-04,5.309811781205302922e-04
2.080438796271890933e-01,6.781237358794760467e-04,5.339390125299025560e-04
2.158663478492346688e-01,3.029681935555759379e-03,3.463941888212495202e-03
2.222951305586371995e-01,6.896279185384556398e-04,6.262787670373400582e-03
