0.000000000000000000e+00,6.665014930315651169e-33,1.620221503623543724e-02
0.000000000000000000e+00,4.108623651890167567e-32,2.047064808221541257e-02
0.000000000000000000e+00,8.857308804331191228e-33,2.170997356760228161e-02
0.000000000000000000e+00,-5.675342827055689611e-31,2.522495796116585101e-02
0.000000000000000000e+00,-2.254174140546283673e-30,2.967178402200342652e-02
0.000000000000000000e+00,5.819495980239253470e-32,3.320670154269084184e-02
0.000000000000000000e+00,3.402057164832350718e-29,3.748468061030561099e-02
0.000000000000000000e+00,1.267020049569761908e-28,4.285933909550036086e-02
0.000000000000000000e+00,-3.503417256551550248e-29,4.775195468126639670e-02
0.000000000000000000e+00,-2.031344677940189499e-27,5.405367085091513507e-02
0.000000000000000000e+00,-7.092044502532929082e-27,5.908267674152939408e-02
0.000000000000000000e+00,3.866498141692278825e-27,6.406014175380604636e-02
0.000000000000000000e+00,1.208483600681007302e-25,7.059655208604610765e-02
0.000000000000000000e+00,3.951926366731349015e-25,7.626165808311746730e-02
0.000000000000000000e+00,-3.302451773277702005e-25,8.155957505061532664e-02
0.000000000000000000e+00,-7.164535953950528154e-24,8.752559941616409878e-02
0.000000000000000000e+00,-2.191429879193335085e-23,9.283712119878435864e-02
0.000000000000000000e+00,2.525920674949081830e-23,9.832909237632410371e-02
0.000000000000000000e+00,4.233377090304225424e-22,1.042323225812953891e-01
0.000000000000000000e+00,1.208710868916054279e-21,1.089091890082137942e-01
0.000000000000000000e+00,-1.815608743032647592e-21,1.118099897915347390e-01
0.000000000000000000e+00,-2.493371724541525742e-20,1.149040149243878983e-01
0.000000000000000000e+00,-6.627362332650486578e-20,1.174286845861596956e-01
0.000000000000000000e+00,1.253738367795779846e-19,1.192395989506196824e-01
0.000000000000000000e+00,1.463954060103761487e-18,1.198095838513541511e-01
0.000000000000000000e+00,3.609674075881193497e-18,1.206181269166206466e-01
0.000000000000000000e+00,-8.416799687690591396e-18,1.206911955149745225e-01
0.000000000000000000e+00,-8.569154156122597643e-17,1.195147711359449971e-01
0.000000000000000000e+00,-1.951226289984334488e-16,1.172754769273559872e-01
0.000000000000000000e+00,5.532972761592382347e-16,1.147483264551831250e-01
0.000000000000000000e+00,5.000801802054675001e-15,1.110571085226252780e-01
0.000000000000000000e+00,1.045565181523837944e-14,1.066274077743061821e-01
0.000000000000000000e+00,-3.578190983828589055e-14,1.026351548278788134e-01
0.000000000000000000e+00,-2.909681584648981347e-13,9.811408067762411589e-02
0.000000000000000000e+00,-5.545402709881194375e-13,9.208957242556069234e-02
0.000000000000000000e+00,2.283746160317510251e-12,8.718308136002864139e-02
0.000000000000000000e+00,1.687953825305864651e-11,8.047870416409219629e-02
0.000000000000000000e+00,2.905102152166684342e-11,7.486936541950162116e-02
0.000000000000000000e+00,-1.441790010500128375e-10,6.921534373525772832e-02
0.000000000000000000e+00,-9.762979416948036924e-10,6.337908999052732639e-02
0.000000000000000000e+00,-1.499003202145400328e-09,5.726874339606506659e-02
0.000000000000000000e+00,9.018987232813539009e-09,5.275197318151983450e-02
0.000000000000000000e+00,5.629898739985135832e-08,4.736736275654095801e-02
0.000000000000000000e+00,7.587243900750199581e-08,4.199390140011288047e-02
0.000000000000000000e+00,-5.597190902342141586e-07,3.793360529604083292e-02
0.000000000000000000e+00,-3.236658422690296719e-06,3.337865925442867060e-02
0.000000000000000000e+00,-3.743937478383604344e-06,2.821417886534004910e-02
0.000000000000000000e+00,3.449603604956597084e-05,2.444321770033275332e-02
0.000000000000000000e+00,1.855002292518745735e-04,2.199454841232668934e-02
0.000000000000000000e+00,1.783252487235985860e-04,1.885389183764601267e-02
0.000000000000000000e+00,2.540098643347650834e-04,1.724941923650963674e-02
0.000000000000000000e+00,4.791058844146552954e-04,1.402543129715099618e-02
0.000000000000000000e+00,6.430130350254212616e-04,1.204361482883822485e-02
0.000000000000000000e+00,6.139072343457402034e-04,1.127070182941129935e-02
0.000000000000000000e+00,1.027910356631759649e-03,1.004206801152319334e-02
0.000000000000000000e+00,1.422691028928667421e-03,8.094054085373661098e-03
0.000000000000000000e+00,1.766063818674186393e-03,6.926071152059731784e-03
0.000000000000000000e+00,1.955751891029246844e-03,6.081868035544071849e-03
0.000000000000000000e+00,2.450931039269035015e-03,5.763247525922310030e-03
0.000000000000000000e+00,2.684641130548622023e-03,6.399250940186875826e-03
0.000000000000000000e+00,3.039104537383742911e-03,6.361248917040694152e-03
0.000000000000000000e+00,3.664097465896954536e-03,4.733781059701943315e-03
0.000000000000000000e+00,3.980294341946600048e-03,6.507598872071917138e-03
0.000000000000000000e+00,4.768878936390253363e-03,7.070602252506843176e-03
0.000000000000000000e+00,5.573418357400638720e-03,7.254469215305434440e-03
0.000000000000000000e+00,6.421351327486396997e-03,7.635116116771320863e-03
0.000000000000000000e+00,7.211071204004294681e-03,8.276192399876737549e-03
0.000000000000000000e+00,8.168573597109806197e-03,1.016026013192429175e-02
0.000000000000000000e+00,9.257861552089952789e-03,1.085063091975898078e-02
0.000000000000000000e+00,1.043225733065397849e-02,1.103790215083133401e-02
0.000000000000000000e+00,1.178001440362246022e-02,1.304866369836879016e-02
0.000000000000000000e+00,1.323906591866817577e-02,1.436945342209122560e-02
0.000000000000000000e+00,1.478909981523788067e-02,1.520362845043371838e-02
