3.081657539792136968e-01
7.203054014367462621e-01
1.150541456707725674e+00
1.486456605005169074e+00
1.773191575308324941e+00
2.088022913659834057e+00
2.393435174247343866e+00
2.585164614687122775e+00
2.866707297207643279e+00
3.054997949171360361e+00
3.238181020467911786e+00
3.391124821439630121e+00
3.554947093479358777e+00
3.696860439742509108e+00
3.838623255938320433e+00
3.942971854495365580e+00
4.103875470518588031e+00
4.169581259272656659e+00
4.244800329277575557e+00
4.315535075146454069e+00
4.360182415713452109e+00
4.429375693839764594e+00
4.561388658141997787e+00
4.559547900597583414e+00
4.611096310958043176e+00
4.713305458618524568e+00
4.710804619401265825e+00
4.780461153015387765e+00
4.740978303448673437e+00
4.810035476245844599e+00
4.802312803298015353e+00
4.794710711914983214e+00
4.880023039663671902e+00
4.862566001485524758e+00
4.861541620413128761e+00
4.892369280272899523e+00
4.896511682294740098e+00
4.876835951780186917e+00
4.867831352292662395e+00
4.890965506072953772e+00
4.873499059163045821e+00
4.913413284809149850e+00
4.882168797734556698e+00
4.852436145384548816e+00
4.868069128642424026e+00
4.864111210119652640e+00
4.845812411404324394e+00
4.823502701966206452e+00
4.853423615479614206e+00
4.795837399187189654e+00
4.815231106325461141e+00
4.767494330291355276e+00
4.792298167045679236e+00
4.777098968749413643e+00
4.782348815711227275e+00
4.718074113005421566e+00
4.717527585753466646e+00
4.726099293735952500e+00
4.696614124644132637e+00
4.679672105764218770e+00
