iteration,lof
0,6.737739160387242
1,4.636677646954599
2,4.535004218927396
3,4.491708785095586
4,4.472232438343839
5,4.464459262230645
6,4.470517700936039
7,4.510236136389045
8,4.659209734088351
9,5.169017887766225
10,6.573135547383285
11,9.19098023980682
12,12.334597250682133
13,14.97635530517068
14,16.671859807309055
15,17.56997624467262
16,18.001580771698823
17,18.187034425800018
18,18.26259612168056
19,18.288967197834392
20,18.293646778038234
21,18.289104155705633
22,18.28088737518831
23,18.271402781420626
24,18.261648299150654
25,18.25200150098141
26,18.242576098272377
27,18.23336586254286
28,18.22434325662365
29,18.21548004515233
30,18.206745312660964
31,18.198111354732774
32,18.189555394542573
33,18.18105954009252
34,18.172610105215774
35,18.16419679095605
36,18.15581192742671
37,18.147449840811213
38,18.139106351993824
39,18.13077839124987
40,18.122463707527707
41,18.11416065163486
42,18.10586801575062
43,18.09758491521352
44,18.089310701725818
45,18.08104489975916
46,18.072787160569217
47,18.06453724478956
48,18.056295012990596
49,18.048060347938684
50,18.03983314296177
51,18.03161330690385
52,18.02340076485697
53,18.015195456658486
54,18.006997334543225
55,17.99880636069905
56,17.990622505072114
57,17.982445743538396
58,17.974276056446925
59,17.966113427490136
60,17.957957842844387
61,17.949809290523554
62,17.941667759897882
63,17.93353324133683
64,17.925405725944337
65,17.91728520536594
66,17.909171671644444
67,17.901065117117486
68,17.892965534338124
69,17.884872916019372
70,17.876787254993403
71,17.868708544180826
72,17.86063677656815
73,17.852571945191553
74,17.844514043125788
75,17.8364630634741
76,17.828418999362523
77,17.82038184393531
78,17.812351590352147
79,17.804328231784687
80,17.796311761412948
81,17.788302172428416
82,17.780299458029802
83,17.77230361142198
84,17.764314625818013
85,17.75633249443556
86,17.748357210500018
87,17.740388767242223
88,17.73242715789819
89,17.724472375709684
90,17.716524413924873
91,17.70858326579624
92,17.700648924581884
93,17.692721383544765
94,17.684800635955426
95,17.676886675088834
96,17.668979494225056
97,17.66107908664788
98,17.653185445650063
99,17.645298564526108
100,17.637418436579708
101,17.629545055116072
102,17.621678413448755
103,17.613818504895395
104,17.605965322778573
105,17.598118860432297
106,17.590279111183857
107,17.582446068375194
108,17.57461972535261
109,17.566800075465398
110,17.558987112074828
111,17.551180829225412
112,17.54338042263066
113,17.535586214715103
114,17.527798402934263
115,17.520017099785562
116,17.512242366348122
117,17.504474233758174
118,17.496712716172762
119,17.488957818300108
120,17.481209539659833
121,17.473467876928247
122,17.46573282527832
123,17.458004379058426
124,17.450282532178523
125,17.442567278346104
126,17.43485861110981
127,17.427156523997404
128,17.419461010483733
129,17.4117720640453
130,17.404089679820803
131,17.396413927782724
132,17.38874484971071
133,17.381082447038896
134,17.373426703470678
135,17.36577759518234
136,17.35813509688687
137,17.35049918481801
138,17.34286983784479
139,17.335247037712737
140,17.32748140774298
141,17.319393630777526
142,17.311153057269976
143,17.30284206377471
144,17.294500718308633
145,17.28614853257918
146,17.27779502290491
147,17.269444840154495
148,17.26110026322127
149,17.252762412258253
150,17.244431839551172
151,17.23610881803684
152,17.227793482272155
153,17.219485897868587
154,17.211186095579944
155,17.20289408824522
156,17.194609879402556
157,17.186333467524733
158,17.178064848358275
159,17.169804016069623
160,17.16155096373566
161,17.15330568401871
162,17.145068169154325
163,17.136838411042007
164,17.128616401566443
165,17.120402132433867
166,17.112195595234823
167,17.103996781493695
168,17.095805682840187
169,17.08762229076689
170,17.07944659676594
171,17.07127859226261
172,17.06311826886269
173,17.054965618132258
174,17.04682063136881
175,17.03868330019317
176,17.030553616112556
177,17.02243157046389
178,17.014317155074128
179,17.006210361179384
180,16.998111180513238
181,16.99001960448929
182,16.981935624714716
183,16.973859232683168
184,16.965790419875773
185,16.957729178157088
186,16.949675499007473
187,16.94162937382982
188,16.933590794275815
189,16.925559752040915
190,16.917536238668244
191,16.909520245912464
192,16.901511765215243
193,16.89351078834276
194,16.88551730668795
195,16.87753131226172
196,16.86955279622627
197,16.861581750687684
198,16.853618167490474
199,16.845662037932644
