3.670385242945187806e-03
6.123729792811402096e-03
7.689031985167777035e-03
9.905264959279349093e-03
1.283093068969752212e-02
1.563190578144704052e-02
1.782086324484310341e-02
2.007099240062617737e-02
2.318388112212045951e-02
2.588637656581799576e-02
2.743796452711530845e-02
2.946379195013707625e-02
3.024373300136394202e-02
2.939563688520712911e-02
2.795649207845822895e-02
2.674981887615657944e-02
2.468842999544451286e-02
2.223768022236437270e-02
1.960363971505381039e-02
1.626256227465252766e-02
1.340744101078059081e-02
1.134269204236691003e-02
9.393035036820035835e-03
7.635464744230554580e-03
6.461632779377476758e-03
5.827389772439861733e-03
4.987817058746874845e-03
5.495000179581467636e-03
5.964476796253089311e-03
7.751114515876500292e-03
1.011821257278078257e-02
1.365657366452557343e-02
1.806276316903826507e-02
2.354292398224319682e-02
3.103409468158279533e-02
3.861122568205267030e-02
4.754084479303920252e-02
5.703334362704932242e-02
6.891291223543552502e-02
8.200818364562290075e-02
9.553151041130730770e-02
1.099458844497244181e-01
1.243229488483801465e-01
1.375368871014623073e-01
1.521717125939854309e-01
1.643838441934012407e-01
1.740971624759480862e-01
1.820923275997249902e-01
1.882430228632341052e-01
1.915482798710262946e-01
1.917657809923217493e-01
1.881233687045848757e-01
1.830187436309445304e-01
1.747255122244339709e-01
1.643097587657713354e-01
1.527309970047205645e-01
1.394976326580125159e-01
1.254726441556107686e-01
1.119574582489027276e-01
9.893451578750413200e-02
8.645799758963361448e-02
7.491269153977637985e-02
6.468894881817710552e-02
5.662347946449395458e-02
4.940787802435933629e-02
4.495110154454586698e-02
4.234798358600296020e-02
4.080962024527738652e-02
4.185980107964946961e-02
4.342440985196763248e-02
4.690226038290317562e-02
5.302399988914036771e-02
5.932460303473933994e-02
6.565041964617711334e-02
7.408680056489598542e-02
8.361455298443591644e-02
9.369896236168384629e-02
1.026699187148683579e-01
1.122776454839477939e-01
1.215237701561232980e-01
1.308727103379906109e-01
1.385574812306005765e-01
1.461600573900845024e-01
1.527065187217706010e-01
1.575942315505859115e-01
1.611554768205890054e-01
1.626240620204104093e-01
1.632138882460730522e-01
1.618842418253093329e-01
1.586280051602839414e-01
1.535914521220784479e-01
1.478405809753303990e-01
1.405980563793657045e-01
1.321721235066165845e-01
1.241803209905877059e-01
1.145781667462466985e-01
1.036429524764301974e-01
9.406428766355873217e-02
8.438389379360039522e-02
7.569606192729093352e-02
