iteration,lof
0,6.091392176507133
1,4.6586063017262545
2,4.556199729435054
3,4.514677124250823
4,4.497043704928699
5,4.495095457498185
6,4.526152639996828
7,4.662500603883426
8,5.12672272889986
9,6.43685192997103
10,8.906624978524789
11,11.871871049692537
12,14.393032635405161
13,16.015445943640174
14,16.926064729867992
15,17.392422659176994
16,17.602900674243696
17,17.689655606939805
18,17.719476244846156
19,17.72314182457147
20,17.714858525103374
21,17.701169661993195
22,17.68507432424345
23,17.667937066965145
24,17.65037210138012
25,17.63265155111543
26,17.614893114345197
27,17.597145770168606
28,17.57942858035742
29,17.561747997576976
30,17.544105425834676
31,17.526500385367914
32,17.508931874386885
33,17.491398917026476
34,17.473900720107277
35,17.45643668382457
36,17.439006374665773
37,17.42160959631698
38,17.404246155703238
39,17.3869156778556
40,17.36961782480397
41,17.352352331755704
42,17.335118999072716
43,17.317917674863274
44,17.30074823927493
45,17.283610592939613
46,17.266504649213747
47,17.24943032922582
48,17.232387558811496
49,17.215376266653877
50,17.198396383170905
51,17.18144783985347
52,17.164530568876106
53,17.147644502865138
54,17.130789574764446
55,17.11396571775446
56,17.09717286520568
57,17.080410950650755
58,17.063679907768144
59,17.046979670371933
60,17.030310172405922
61,17.013671347941422
62,16.997063131174166
63,16.98027760535666
64,16.962529960551347
65,16.94430679684114
66,16.925858738689506
67,16.907314399562274
68,16.888739716345892
69,16.870168297497585
70,16.851617339693362
71,16.83309561226273
72,16.8146075451655
73,16.79615535160478
74,16.77774011376917
75,16.759362337539045
76,16.741022235534047
77,16.722719871362962
78,16.70445523304706
79,16.68622827034749
80,16.668038927472125
81,16.6498871457864
82,16.6317728378112
83,16.61369587590672
84,16.5956561184334
85,16.577653431446517
86,16.55968769332898
87,16.541758793504748
88,16.52386662974062
89,16.506011105622765
90,16.488192128625485
91,16.47040960876196
92,16.45266345769255
93,16.434953588148364
94,16.417279913579144
95,16.399642347927905
96,16.38204080549709
97,16.364475200870242
98,16.34694544886158
99,16.329451464487683
100,16.311993162951016
101,16.294570459629927
102,16.27718327007083
103,16.25983150998998
104,16.242515095271802
105,16.225233941961356
106,16.207987966271016
107,16.190777084578478
108,16.17360121342647
109,16.156460269528736
110,16.13935416975536
111,16.122282831155093
112,16.105246170938596
113,16.088244106487615
114,16.07127655535186
115,16.054343435251052
116,16.037444664080027
117,16.020580159895268
118,16.003749840930865
119,15.98695362559533
120,15.970191432464404
121,15.953463180290434
122,15.93676878799532
123,15.920108174682825
124,15.90348125962353
125,15.886887962264085
126,15.870328202231656
127,15.8538018993263
128,15.83730897351954
129,15.820849344965785
130,15.804422933993411
131,15.788029661107435
132,15.771669446995276
133,15.755342212516549
134,15.739047878709304
135,15.722786366800076
136,15.706557598174859
137,15.690361494418967
138,15.674197977278826
139,15.658066968698186
140,15.641968390786772
141,15.625902165849087
142,15.609868216351472
143,15.593866464947778
144,15.577848013745971
145,15.560860251996084
146,15.543367586843903
147,15.525621773024628
148,15.507758591763054
149,15.489851171551136
150,15.47193883442611
151,15.454042681294824
152,15.43617400239995
153,15.418338810819435
154,15.400540283580721
155,15.382780074735663
156,15.365059021118432
157,15.347377521332998
158,15.329735739072738
159,15.31213371221743
160,15.294571411286789
161,15.277048770774215
162,15.259565705986267
163,15.242122122028123
164,15.224717918568489
165,15.207352992547735
166,15.190027239514656
167,15.172740554333666
168,15.15549283170887
169,15.138283966330357
170,15.121113852968751
171,15.103982386586932
172,15.086889462383695
173,15.069834975847204
174,15.052818822620218
175,15.035840898655707
176,15.018901100169362
177,15.001999323617483
178,14.985135465762948
179,14.968309423670743
180,14.951521094545486
181,14.934770375992521
182,14.918057165886033
183,14.901381362236208
184,14.884742863517273
185,14.868141600301609
186,14.851576913893002
187,14.83504764262143
188,14.818554422732918
189,14.802097558852239
190,14.785677171401684
191,14.769293279749823
192,14.752945848223748
193,14.736634811615975
194,14.720360088966839
195,14.704121591106375
196,14.687919224463858
197,14.67175289332813
198,14.655622501294562
199,14.639527951204226
