iteration,lof
0,6.683077489143818
1,4.559739773210271
2,4.496690790005387
3,4.471163796910723
4,4.461276747396034
5,4.461788525070137
6,4.475935503172545
7,4.527148559497555
8,4.70674850101014
9,5.313618446351889
10,6.939115969819882
11,9.817144038955911
12,13.10252565299182
13,15.744523978893143
14,17.369820829902753
15,18.206011406998464
16,18.585743020111742
17,18.75401359063797
18,18.816295089135703
19,18.835432785093992
20,18.837265014114994
21,18.832388535935337
22,18.825096830897245
23,18.81707857774581
24,18.808944063490234
25,18.800923923361722
26,18.793074232752193
27,18.78538750934445
28,18.77783732652131
29,18.77039528332626
30,18.763036680311032
31,18.75574175997759
32,18.748495350679647
33,18.741286055931127
34,18.734105421360933
35,18.726947220752134
36,18.719806888486524
37,18.712681085052836
38,18.70556737122156
39,18.698463966597
40,18.69136957195599
41,18.68428323907453
42,18.677204275593535
43,18.670132175601502
44,18.66306656902668
45,18.656007184761005
46,18.648953823799204
47,18.641906339671447
48,18.634864624191717
49,18.62782859707742
50,18.620798198385238
51,18.613773383002126
52,18.60675411662788
53,18.59974037284999
54,18.592732131009793
55,18.5857293746476
56,18.578732090367726
57,18.571740267012157
58,18.56475389505649
59,18.55777296617041
60,18.55079747289684
61,18.5438272474892
62,18.536861859267166
63,18.529901551752143
64,18.52272446601802
65,18.515294774970755
66,18.507751369007387
67,18.500158578510142
68,18.49254617238086
69,18.48492794177887
70,18.477310285367242
71,18.469696177713978
72,18.46208700499353
73,18.454483414998794
74,18.446885711254986
75,18.439294036085276
76,18.431708455848153
77,18.424129000775437
78,18.416555683681775
79,18.408988508818897
80,18.40142747610939
81,18.39387258320859
82,18.38632382652266
83,18.378781201742672
84,18.37124470411549
85,18.363714328610396
86,18.356190070006928
87,18.348671922954132
88,18.341159882012885
89,18.33365394167478
90,18.32615409638887
91,18.318660340566783
92,18.311172668601973
93,18.303691074867277
94,18.29621555372286
95,18.288746099523912
96,18.281282706620022
97,18.2738253693583
98,18.26637408209009
99,18.258928839161495
100,18.251489634912605
101,18.2440564637002
102,18.236629319876617
103,18.22920819779824
104,18.221793091816565
105,18.21438399629617
106,18.206980905600805
107,18.19958381410361
108,18.192192716164502
109,18.18480760616965
110,18.177428478495823
111,18.170055327525652
112,18.162688147645213
113,18.15532693323509
114,18.147971678703257
115,18.140622378443254
116,18.133279026848403
117,18.12594161833182
118,18.118610147305773
119,18.11128460818808
120,18.10396499537825
121,18.096651303314783
122,18.089343526412684
123,18.0820416591083
124,18.074745695822234
125,18.067455630997458
126,18.06017145908356
127,18.052893174514704
128,18.04562077173865
129,18.038354245216382
130,18.031093589405316
131,18.02383879876571
132,18.016589867770634
133,18.009346790849488
134,18.002109562517955
135,17.994878177226788
136,17.987652629476997
137,17.9804329137509
138,17.973219028334096
139,17.96601101286709
140,17.958808893348575
141,17.95161266813724
142,17.944422322669727
143,17.937237837783282
144,17.930059193933875
145,17.9228863732005
146,17.915719359652556
147,17.908558139501277
148,17.90140270097117
149,17.89425303365921
150,17.88710912847744
151,17.87997097724314
152,17.87283857251346
153,17.86571190733891
154,17.85859097518294
155,17.85147576988085
156,17.84436628541718
157,17.837262516040447
158,17.830164455944757
159,17.823072099649366
160,17.815985441355338
161,17.808904475786616
162,17.80182919742086
163,17.794759600814547
164,17.78769568071063
165,17.780637432068236
166,17.773584892024193
167,17.766538127254545
168,17.759497147457143
169,17.752461941061313
170,17.74543248751046
171,17.738408763376086
172,17.731390745651392
173,17.72437841395568
174,17.717371750890372
175,17.710370741380533
176,17.703375372685414
177,17.696385634162382
178,17.689401516158185
179,17.682423009827435
180,17.675450107983544
181,17.668482803698794
182,17.661521090528286
183,17.65456496209073
184,17.64761441303711
185,17.640669436659923
186,17.633730027726514
187,17.626796181416985
188,17.619867891358748
189,17.612945152659467
190,17.606027959566582
191,17.599116307718287
192,17.592210190945483
193,17.58530960456301
194,17.578414569484917
195,17.571525095985674
196,17.56464118001013
197,17.557762814299217
198,17.550889986158182
199,17.54402268632236
