0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.205201589734117738e-04
0.000000000000000000e+00,7.483716316597116558e-02,4.969341826782658900e-01,2.989411415124872714e-04
0.000000000000000000e+00,6.784876431343380698e-01,1.021390784870286339e+00,2.755763075145054833e-04
0.000000000000000000e+00,1.068862653448867439e+00,1.522483633490108623e+00,2.525538571057724026e-04
0.000000000000000000e+00,1.602197502703004428e+00,1.949977011888674561e+00,2.309529264614335108e-04
0.000000000000000000e+00,2.239151488712128657e+00,2.455314292250289299e+00,2.114649852791349927e-04
0.000000000000000000e+00,2.513752597299508729e+00,2.894630001946532083e+00,1.965051379077447432e-04
0.000000000000000000e+00,3.247779637651619478e+00,3.270083010124177569e+00,1.754504020131667430e-04
0.000000000000000000e+00,3.678598156527534968e+00,3.580325897172996097e+00,1.585510801737802602e-04
0.000000000000000000e+00,4.167468631817413005e+00,3.951064057369627847e+00,1.415917781107309790e-04
0.000000000000000000e+00,4.884513585491478516e+00,4.254461839793715505e+00,1.276163662108078189e-04
0.000000000000000000e+00,5.232932692185729984e+00,4.561752161416585238e+00,1.167286145894580587e-04
0.000000000000000000e+00,5.936293878192957507e+00,4.852582511957968414e+00,1.015961374319503086e-04
0.000000000000000000e+00,5.919800112558146310e+00,5.121915715083106946e+00,8.881907138843458352e-05
0.000000000000000000e+00,6.683733359205719537e+00,5.390011315807551995e+00,7.264282388188518654e-05
0.000000000000000000e+00,7.174128639272391084e+00,5.564104345171850596e+00,6.522891412093352289e-05
0.000000000000000000e+00,7.776907627163812897e+00,5.782419663160103696e+00,5.518778571827145674e-05
0.000000000000000000e+00,7.883592370207074929e+00,5.940914237996338443e+00,4.279685783524008618e-05
0.000000000000000000e+00,8.485289333098252840e+00,6.125233614299391505e+00,3.755805508693491382e-05
0.000000000000000000e+00,8.819635710352144997e+00,6.320109617427443816e+00,2.516079783571060688e-05
0.000000000000000000e+00,9.299900678614932303e+00,6.435673420880614337e+00,1.660729344180514170e-05
0.000000000000000000e+00,9.700937500236902267e+00,6.629533616788303441e+00,8.699949637574926875e-06
0.000000000000000000e+00,1.009659619432460964e+01,6.751455500608610549e+00,2.579049704832676256e-06
0.000000000000000000e+00,1.060229108031747280e+01,6.832353171248402468e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.099295351516342656e+01,6.989422604053794785e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.129814011888583636e+01,7.086689549362877649e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.181747089676778550e+01,7.188751731098427022e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.218546279029963308e+01,7.247066395341647649e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.266375671314411022e+01,7.307353228936283251e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.285796851284686326e+01,7.386604665351857335e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.339166947431268362e+01,7.380085251762396936e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.380029984708052737e+01,7.446060925295757471e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.417746267661908277e+01,7.478521528762504644e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.468763901333356436e+01,7.520459663821020158e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.486052973090179741e+01,7.612547881843643616e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.515756351208384878e+01,7.588365443291021251e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.570506786047552694e+01,7.583217936809847792e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.584777944028844487e+01,7.604065104458203272e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.633659174300915140e+01,7.653128614548789344e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.644007520454412230e+01,7.641897770579663351e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.683879937509399483e+01,7.638626714004276508e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.717049961702397454e+01,7.605752975810966099e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.764326921027443618e+01,7.653142641543321467e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.775837939738489979e+01,7.645762069457800791e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.817885101413557436e+01,7.606422878322764980e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.850270008430020496e+01,7.588440442786801299e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.889124679502614867e+01,7.587508567976454898e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.911470111607669153e+01,7.528810424404433377e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.928364058971647665e+01,7.547650597382612681e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.953046336199036048e+01,7.477690191741952042e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.979652072799522600e+01,7.516820919275375878e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.004196436070064280e+01,7.500240787828039934e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.060714981070859508e+01,7.354650332901064402e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.095411412274395957e+01,7.388819039450281956e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.106123260139972686e+01,7.381461670373131945e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.125154277777445344e+01,7.305417921069522258e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.162465318038664464e+01,7.285910498083193687e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.172542067019621470e+01,7.197046260226795056e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.187229808613902549e+01,7.238911389511080152e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.223827972265545938e+01,7.172690077333589542e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.238594702398759040e+01,7.138509983730730646e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.284873256102505223e+01,7.080128092074234658e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.300890983267488465e+01,6.985722903136117878e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.327943209911615696e+01,6.994748086007183119e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.339669686657118319e+01,6.931088484961486884e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.351768599322003439e+01,6.856157475167035997e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.383105176023746097e+01,6.850256703389399071e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.418873983898696878e+01,6.784451109494316512e+00,0.000000000000000000e+00
