0.000000000000000000e+00,0.000000000000000000e+00,5.887330058423076551e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.744261853173723509e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.442168198093757070e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.284593838391041132e+00
0.000000000000000000e+00,4.096618718470251275e-01,5.078899674335628056e+00
0.000000000000000000e+00,1.208336484132914723e+00,4.893572729923840292e+00
0.000000000000000000e+00,1.844380995752121333e+00,4.679514259258104047e+00
0.000000000000000000e+00,2.484826312609292209e+00,4.490444556021421008e+00
0.000000000000000000e+00,3.195331674493790963e+00,4.273582108963871917e+00
0.000000000000000000e+00,3.665286574736468239e+00,4.172123853154146467e+00
0.000000000000000000e+00,4.157640862332438125e+00,4.036344930972627587e+00
0.000000000000000000e+00,4.721585334560500335e+00,3.820160791873165707e+00
0.000000000000000000e+00,5.216668918033473545e+00,3.701893110822051192e+00
0.000000000000000000e+00,5.674620924224639040e+00,3.520092248104720767e+00
0.000000000000000000e+00,6.109136239547313885e+00,3.366849794237932958e+00
0.000000000000000000e+00,6.522924953574213092e+00,3.324058197823896776e+00
0.000000000000000000e+00,6.831997631333325494e+00,3.154421474004669879e+00
0.000000000000000000e+00,7.210883521904563054e+00,3.054626022040217936e+00
0.000000000000000000e+00,7.436807220877208913e+00,2.945048700371566408e+00
0.000000000000000000e+00,7.838951952833784986e+00,2.844236442209492122e+00
0.000000000000000000e+00,8.129338261669794008e+00,2.664544536684417153e+00
0.000000000000000000e+00,8.384727526507694151e+00,2.567127420064602816e+00
0.000000000000000000e+00,8.649645841139115277e+00,2.466121195222112039e+00
0.000000000000000000e+00,8.901235337531691272e+00,2.379031807978462698e+00
0.000000000000000000e+00,9.169934231737672192e+00,2.259871138734918183e+00
0.000000000000000000e+00,9.362528840970293587e+00,2.171046632935904164e+00
0.000000000000000000e+00,9.495989010551951992e+00,2.064109122962784593e+00
0.000000000000000000e+00,9.789313278129105456e+00,1.942802570749381230e+00
0.000000000000000000e+00,9.964591790552612238e+00,1.859156026099455739e+00
0.000000000000000000e+00,1.011174274358677749e+01,1.813460155287874187e+00
0.000000000000000000e+00,1.031233596629465410e+01,1.668903925325430970e+00
0.000000000000000000e+00,1.047075722319080526e+01,1.610280320349640304e+00
0.000000000000000000e+00,1.059617661164042524e+01,1.542494530260026142e+00
0.000000000000000000e+00,1.060256012403565151e+01,1.470253590444946967e+00
0.000000000000000000e+00,1.083301150014390224e+01,1.332478855660331751e+00
0.000000000000000000e+00,1.102074487211529608e+01,1.280528855793672705e+00
0.000000000000000000e+00,1.101173790901285976e+01,1.248647070289057526e+00
0.000000000000000000e+00,1.118311126723820692e+01,1.150278044084377171e+00
0.000000000000000000e+00,1.119886162741895141e+01,1.132547089981675636e+00
0.000000000000000000e+00,1.135855190072597232e+01,1.045251119145454766e+00
0.000000000000000000e+00,1.139312050847555291e+01,9.706131328658091917e-01
0.000000000000000000e+00,1.150268026479522021e+01,9.550859679566818805e-01
0.000000000000000000e+00,1.152579029851288261e+01,8.637496009376430806e-01
0.000000000000000000e+00,1.162717256566108048e+01,8.350703507168582007e-01
0.000000000000000000e+00,1.174196653499359400e+01,6.857409912475431746e-01
0.000000000000000000e+00,1.177250693813315863e+01,7.173959626653744204e-01
0.000000000000000000e+00,1.188349674437176695e+01,6.125077645983095787e-01
0.000000000000000000e+00,1.179397746540763237e+01,5.954442793254712818e-01
0.000000000000000000e+00,1.190503002665150589e+01,4.752518812015774641e-01
0.000000000000000000e+00,1.191458076259977439e+01,4.699279755246593693e-01
0.000000000000000000e+00,1.197547658511773250e+01,3.607607075335630964e-01
0.000000000000000000e+00,1.203089836203377594e+01,3.656400564025377720e-01
0.000000000000000000e+00,1.201051291955528910e+01,3.694598992084946465e-01
0.000000000000000000e+00,1.210850790305257263e+01,2.415172324527515013e-01
0.000000000000000000e+00,1.212751832076733471e+01,1.378512192498326239e-01
0.000000000000000000e+00,1.210953203757330243e+01,1.539472543041082719e-01
0.000000000000000000e+00,1.216823902126724910e+01,8.540765024647747894e-02
0.000000000000000000e+00,1.220061913691934841e+01,8.624106918628035579e-02
0.000000000000000000e+00,1.226832817649017926e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.217008461863028934e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.238364290531266221e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.226885607502963360e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.227073626271326745e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.225669981659205554e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.226403325068077521e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.226080751285675419e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.233054694165831044e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.239262317698359794e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.235627492629796720e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.232813190725008035e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.229248590838359689e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.232680931927113299e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.227993124876938680e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.226884779399749625e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.231925556750461404e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.229657220732175205e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.228410004871549255e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.228815074959348941e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.231862460347129762e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.234125188026309417e+01,0.000000000000000000e+00
