iteration,lof
0,11.632897191073708
1,8.424794073131475
2,6.857717860146306
3,6.036537045413158
4,5.613446155033699
5,5.372834999301761
6,5.225764444698163
7,5.1309332721100605
8,5.066713316423662
9,5.0183828780057995
10,4.981222967477299
11,4.951905923302849
12,4.92691308325661
13,4.905505413934654
14,4.892131467840042
15,4.891990083807652
16,4.909093637465374
17,4.951491797287225
18,5.028121212348094
19,5.143463186212567
20,5.295847545796537
21,5.485922530305283
22,5.700209542327744
23,5.924685868562975
24,6.1518916996427
25,6.351999811148803
26,6.52147053231231
27,6.661113338774902
28,6.778232286024435
29,6.873725338712336
30,6.951908404487115
31,7.017467250897515
32,7.073588448827478
33,7.122442316440012
34,7.165521546839636
35,7.203869401839505
36,7.236012772225331
37,7.263699459142006
38,7.287414338899187
39,7.307661266242227
40,7.325642428848593
41,7.342072030837279
42,7.357375702171955
43,7.371808770265181
44,7.385517203476194
45,7.398593267305012
46,7.411100117773302
47,7.423080561816805
48,7.434564366070812
49,7.445573635491394
50,7.45612607485017
51,7.466236896869334
52,7.475919933973066
53,7.485188278920625
54,7.494054645751596
55,7.502531564507883
56,7.510631477402755
57,7.5183668451376136
58,7.525748820081112
59,7.532788701354537
60,7.539499240455681
61,7.545892969301307
62,7.551982187200427
63,7.5577789483147555
64,7.563295049276741
65,7.568542017314055
66,7.573531099174445
67,7.578273251103202
68,7.5827791300735194
69,7.587059086413188
70,7.591123157913494
71,7.594981065453175
72,7.598642210126435
73,7.6021156718276135
74,7.605410209218255
75,7.608534260983327
76,7.611495948270204
77,7.614303078197561
78,7.616963148318029
79,7.619483351919435
80,7.621870584052582
81,7.624131448177934
82,7.626272263330581
83,7.62829907170887
84,7.63021764660026
85,7.632033500564899
86,7.633751893805105
87,7.635377842656436
88,7.636916128142661
89,7.638371304543965
90,7.639747707933594
91,7.641049464644037
92,7.642280499629424
93,7.643444544695386
94,7.644545146572209
95,7.645585674811119
96,7.646569329487206
97,7.647499148695802
98,7.648378015831857
99,7.64920866664456
100,7.649993696061704
101,7.6507355647804465
102,7.651436605622358
103,7.652099029652942
104,7.652724932066309
105,7.653316297837513
106,7.653875007145322
107,7.654402840569788
108,7.654901484068792
109,7.655372533738969
110,7.6558175003665285
111,7.656237813773808
112,7.65663482696775
113,7.657009820096834
114,7.657364004222734
115,7.6576985249133855
116,7.6580144656640075
117,7.658312851152655
118,7.658594650337021
119,7.658860779398349
120,7.659112104539576
121,7.659349444643226
122,7.659573573795628
123,7.659785223683005
124,7.659985085865461
125,7.660173813934135
126,7.660352025557337
127,7.660520304420465
128,7.660679202065007
129,7.660829239631312
130,7.660970909509916
131,7.661104676905849
132,7.661230981320067
133,7.661350237952435
134,7.661462839029987
135,7.661569155064177
136,7.6616695360408675
137,7.661764312546601
138,7.6618537968339435
139,7.661938283829647
140,7.662018052088363
141,7.662093364694372
142,7.662164470114714
143,7.662231603005895
144,7.662294984976523
145,7.662354825308526
146,7.662411321638854
147,7.662464660604085
148,7.662515018449469
149,7.662562561604777
