iteration,lof
0,11.630081927962264
1,8.41791533190845
2,6.848038905990782
3,6.024482195210864
4,5.599700429525011
5,5.357937666755433
6,5.2100279072791
7,5.114699552416979
8,5.050082784368269
9,5.001437597818029
10,4.96419348131014
11,4.9349931003629814
12,4.910345574922079
13,4.889598659634992
14,4.877050558470861
15,4.877672887208673
16,4.896033000546959
17,4.940400162127466
18,5.019600325818018
19,5.137688755944851
20,5.293083519691072
21,5.486429447351758
22,5.702425901609533
23,5.928495622328637
24,6.156260902326087
25,6.355374467816189
26,6.523296145472614
27,6.661912710776205
28,6.778380156353133
29,6.872974407753025
30,6.950614789399959
31,7.015861098030765
32,7.07181499785585
33,7.12059073865708
34,7.16364452000027
35,7.201485674967461
36,7.233341919363497
37,7.2608981696563655
38,7.284061120224659
39,7.3040624180196705
40,7.321975343566978
41,7.338437922539345
42,7.353830836959221
43,7.368382845806279
44,7.3822332961725845
45,7.39546906261649
46,7.408145138468253
47,7.420297927085757
48,7.431953068948041
49,7.443130049068531
50,7.45384490161866
51,7.464111787114737
52,7.473943900513939
53,7.483353982134927
54,7.492354593223206
55,7.500958371167049
56,7.509175200725723
57,7.517014194339097
58,7.524489243155212
59,7.53161400122499
60,7.538401871043174
61,7.5448659891765715
62,7.551019214055691
63,7.556874115167932
64,7.562442963242224
65,7.567737721291586
66,7.5727700365419235
67,7.577551233347912
68,7.582092307212221
69,7.586403920006589
70,7.590496396461155
71,7.5943797219526985
72,7.598063541586882
73,7.6015571605409535
74,7.604869545608871
75,7.608009327872689
76,7.610984806411899
77,7.613803952954128
78,7.6164744173669305
79,7.619003533889011
80,7.621398328001243
81,7.623665523841043
82,7.625811552068358
83,7.627842558096923
84,7.629764410611198
85,7.63158271029532
86,7.633302798707328
87,7.634929767238406
88,7.63646846610314
89,7.637923513313047
90,7.63929930359148
91,7.640600017193032
92,7.641829628596061
93,7.6429919150415
94,7.644090464894863
95,7.645128685813267
96,7.646109812701543
97,7.647036915445627
98,7.647912906413872
99,7.648740547719058
100,7.649522458237124
101,7.650261120379008
102,7.650958886615481
103,7.651617985754769
104,7.652240528975033
105,7.652828515614184
106,7.653383838721303
107,7.653908290373589
108,7.654403566764109
109,7.654871273066324
110,7.655312928080857
111,7.65572996867154
112,7.656123753996612
113,7.656495569542594
114,7.656846630967011
115,7.65717808775751
116,7.657491026713806
117,7.657786475259716
118,7.658065404591848
119,7.6583287326718406
120,7.658577327068687
121,7.658812007657515
122,7.6590335491815305
123,7.659242683682582
124,7.659440102807012
125,7.659626459992047
126,7.659802372538755
127,7.659968423576428
128,7.660125163924102
129,7.660273113853895
130,7.660412764761065
131,7.660544580745508
132,7.660669000108767
133,7.6607864367711995
134,7.6608972816130745
135,7.661001903743621
136,7.661100651701613
137,7.661193854591042
138,7.661281823155268
139,7.661364850792911
140,7.661443214518444
141,7.661517175870279
142,7.661586981769481
143,7.661652865331314
144,7.661715046632392
145,7.661773733435822
146,7.661829121876164
147,7.661881397107105
148,7.66193073391313
149,7.6619772972876214
