iteration,lof
0,6.8111469358019106
1,4.693841346091811
2,4.568659625566463
3,4.510145870659177
4,4.484208235981844
5,4.472523103420273
6,4.474614274397665
7,4.5081320685576305
8,4.639262619137307
9,5.091275708200796
10,6.360291374134025
11,8.80897918773609
12,11.857377912214941
13,14.51472038340064
14,16.27259415877182
15,17.23567871690937
16,17.700877501270043
17,17.906488762714844
18,17.989221202488313
19,18.018075974213833
20,18.023350799175386
21,18.01875351640911
22,18.010331041629104
23,18.000661136952136
24,17.990788981156598
25,17.981095009693767
26,17.97168176614431
27,17.9625443498722
28,17.953629534692574
29,17.944892601993338
30,17.936299775872026
31,17.927820425727408
32,17.919429111141746
33,17.911105675619375
34,17.902834588538152
35,17.894604090156747
36,17.886405375248685
37,17.87823189886803
38,17.870078819399705
39,17.861942566389754
40,17.853820511965097
41,17.84571072423227
42,17.837611783752315
43,17.82952264771486
44,17.821442549780446
45,17.813370926402598
46,17.805307362715034
47,17.797251552828826
48,17.789203270720858
49,17.781162348896267
50,17.773128662752807
51,17.765102119123263
52,17.75708264788193
53,17.749070195793195
54,17.741064722004086
55,17.733066194741784
56,17.725074588891694
57,17.717089884224755
58,17.70911206409415
59,17.701141114483804
60,17.693177023307893
61,17.685219779898254
62,17.677269374628068
63,17.66932579863678
64,17.661389043626922
65,17.653459101715825
66,17.645535965327337
67,17.637619627110716
68,17.62971007988306
69,17.621807316585418
70,17.613911330251984
71,17.606022113986754
72,17.59813966094518
73,17.590263964323974
74,17.582395017349807
75,17.574532813274026
76,17.56667734536765
77,17.558828606916077
78,17.550986591218688
79,17.543151291584707
80,17.535322701334103
81,17.52750081379435
82,17.519685622302006
83,17.511877120198836
84,17.504075300834185
85,17.496280157564915
86,17.488491683752432
87,17.48070987276506
88,17.472934717977306
89,17.46516621276956
90,17.45740435052597
91,17.449649124639276
92,17.44190052850774
93,17.434158557598035
94,17.42642329606252
95,17.418694771737847
96,17.41097297893688
97,17.40325789758665
98,17.395549502797298
99,17.387847769832522
100,17.38015267625187
101,17.372464202518128
102,17.364782331890087
103,17.35710705001941
104,17.34943834449883
105,17.3417762060099
106,17.334120652487528
107,17.326170531524067
108,17.31797457727138
109,17.309663032464712
110,17.301299229199575
111,17.292913975690098
112,17.284522273022365
113,17.276131436433978
114,17.267744362969147
115,17.25936272569121
116,17.250987685449036
117,17.242619849834355
118,17.23425953692854
119,17.22590691271397
120,17.217562062840873
121,17.20922503025374
122,17.200895834984323
123,17.192574484633734
124,17.184260979970347
125,17.175955317947817
126,17.167657493314394
127,17.15936749956658
128,17.151085329416915
129,17.14281097512521
130,17.134544428645103
131,17.12628568174585
132,17.118034726073947
133,17.10979155319402
134,17.1015561546162
135,17.093328521817618
136,17.085108646260984
137,17.076896519379343
138,17.06869213259821
139,17.060495477357165
140,17.052306545097
141,17.044125327238287
142,17.035951815230078
143,17.027786000499837
144,17.019627874500895
145,17.011477428693002
146,17.003334654529773
147,16.995199543479384
148,16.987072087027833
149,16.97895227665387
150,16.97084010385204
151,16.96273556011588
152,16.95463863695921
153,16.94654932590026
154,16.93846761843572
155,16.930393506137268
156,16.922326980506362
157,16.914268033118802
158,16.90621665552232
159,16.898172839264255
160,16.89013657594045
161,16.8821078571419
162,16.874086674438836
163,16.866073019398502
164,16.8580668837062
165,16.850068258906408
166,16.842077136655075
167,16.83409350852107
168,16.826117366197884
169,16.81814870132352
170,16.81018750552964
171,16.80223377058908
172,16.794287488001135
173,16.786348649577253
174,16.778417246966725
175,16.770493271873253
176,16.762576715946064
177,16.75466757098174
178,16.746765828677326
179,16.73887148071369
180,16.730984518886714
181,16.723104934941972
182,16.715232720500627
183,16.707367867522645
184,16.699510367680023
185,16.69166021277547
186,16.6838173945197
187,16.675981904888257
188,16.66815373550195
189,16.660332878373197
190,16.652519325153094
191,16.64471306770415
192,16.636914097906537
193,16.629122407677162
194,16.62133798867973
195,16.61356083286564
196,16.605790932181446
197,16.598028278588973
198,16.59027286383366
199,16.58252467962206
