0.000000000000000000e+00,1.827646839557122869e-03
0.000000000000000000e+00,1.965895782095597975e-03
0.000000000000000000e+00,2.069033337780816408e-03
0.000000000000000000e+00,2.571232240549291975e-03
0.000000000000000000e+00,3.237675153892565546e-03
0.000000000000000000e+00,3.827020697564446298e-03
0.000000000000000000e+00,4.190301205716662029e-03
0.000000000000000000e+00,4.674930326670245426e-03
0.000000000000000000e+00,5.437726308212267705e-03
0.000000000000000000e+00,5.934297172784546055e-03
0.000000000000000000e+00,6.579305431937074351e-03
0.000000000000000000e+00,7.200260814668303297e-03
0.000000000000000000e+00,7.843621240710798789e-03
0.000000000000000000e+00,8.556374404033192591e-03
0.000000000000000000e+00,8.820485540251809739e-03
0.000000000000000000e+00,9.538259723521251912e-03
0.000000000000000000e+00,1.022645328318196392e-02
0.000000000000000000e+00,1.109717697197737905e-02
0.000000000000000000e+00,1.180701890465308754e-02
0.000000000000000000e+00,1.216981140852053771e-02
0.000000000000000000e+00,1.239890986373263712e-02
0.000000000000000000e+00,1.239875754210413919e-02
0.000000000000000000e+00,1.286621988450876476e-02
0.000000000000000000e+00,1.330590626085367302e-02
0.000000000000000000e+00,1.328399898126720810e-02
0.000000000000000000e+00,1.329489641949218107e-02
0.000000000000000000e+00,1.346959621902509008e-02
0.000000000000000000e+00,1.323481864671397119e-02
0.000000000000000000e+00,1.322564289756397553e-02
0.000000000000000000e+00,1.289224844819158479e-02
0.000000000000000000e+00,1.235387597612882214e-02
0.000000000000000000e+00,1.214405247839987941e-02
0.000000000000000000e+00,1.145584142795860391e-02
0.000000000000000000e+00,1.087982891888384339e-02
0.000000000000000000e+00,1.024325575850564170e-02
0.000000000000000000e+00,9.517886742648678372e-03
0.000000000000000000e+00,9.052497873869219669e-03
0.000000000000000000e+00,8.313319700525654415e-03
0.000000000000000000e+00,7.869018532601225469e-03
0.000000000000000000e+00,7.121715898254613736e-03
0.000000000000000000e+00,6.598662832472072977e-03
0.000000000000000000e+00,5.748166334536640443e-03
0.000000000000000000e+00,5.369951962568530503e-03
0.000000000000000000e+00,4.970987013657451534e-03
0.000000000000000000e+00,4.693660155973178490e-03
0.000000000000000000e+00,4.017522968837654133e-03
0.000000000000000000e+00,3.599051145548505352e-03
0.000000000000000000e+00,3.209655410074176499e-03
0.000000000000000000e+00,3.142944265499274421e-03
0.000000000000000000e+00,2.744512683918317111e-03
0.000000000000000000e+00,2.627002707872168677e-03
0.000000000000000000e+00,2.456734729513049709e-03
0.000000000000000000e+00,2.389468391926627064e-03
0.000000000000000000e+00,2.254713257595396605e-03
0.000000000000000000e+00,2.584137922279326934e-03
0.000000000000000000e+00,2.804882547501287657e-03
0.000000000000000000e+00,3.061359006305318722e-03
0.000000000000000000e+00,3.185443341743787824e-03
0.000000000000000000e+00,3.746256386507784437e-03
0.000000000000000000e+00,4.103326058024653680e-03
0.000000000000000000e+00,4.530481568725330983e-03
0.000000000000000000e+00,5.066352976292178706e-03
0.000000000000000000e+00,5.693682760167719827e-03
0.000000000000000000e+00,6.729519057680952675e-03
0.000000000000000000e+00,7.727268518207039590e-03
0.000000000000000000e+00,8.802495352254696356e-03
0.000000000000000000e+00,9.843964030729892775e-03
0.000000000000000000e+00,1.125892134144251648e-02
0.000000000000000000e+00,1.267342620770375503e-02
0.000000000000000000e+00,1.411718747275366934e-02
0.000000000000000000e+00,1.601345193627923616e-02
0.000000000000000000e+00,1.795582375560334648e-02
0.000000000000000000e+00,1.994453473837312640e-02
0.000000000000000000e+00,2.199432832854835915e-02
0.000000000000000000e+00,2.451376775465505947e-02
0.000000000000000000e+00,2.709368884750142786e-02
0.000000000000000000e+00,2.959656632376017268e-02
0.000000000000000000e+00,3.249908356844500440e-02
0.000000000000000000e+00,3.551993463298133702e-02
0.000000000000000000e+00,3.809754025343590339e-02
0.000000000000000000e+00,4.123482487625372561e-02
0.000000000000000000e+00,4.408925787727591833e-02
0.000000000000000000e+00,4.727539507324510226e-02
0.000000000000000000e+00,5.071054372320721315e-02
0.000000000000000000e+00,5.367541045031562486e-02
0.000000000000000000e+00,5.690015306210279011e-02
0.000000000000000000e+00,5.996730309037048151e-02
0.000000000000000000e+00,6.326730928725288194e-02
0.000000000000000000e+00,6.616011304818253391e-02
0.000000000000000000e+00,6.928996671242033945e-02
0.000000000000000000e+00,7.190582167246867273e-02
0.000000000000000000e+00,7.441914350423363411e-02
0.000000000000000000e+00,7.652490900445327315e-02
0.000000000000000000e+00,7.853456974298508864e-02
0.000000000000000000e+00,8.034846913773902033e-02
0.000000000000000000e+00,8.177579342589631761e-02
0.000000000000000000e+00,8.309312860497608533e-02
0.000000000000000000e+00,8.411004165204624683e-02
0.000000000000000000e+00,8.489975759853955750e-02
0.000000000000000000e+00,8.536898222233975375e-02
0.000000000000000000e+00,8.555990105467148332e-02
0.000000000000000000e+00,8.504763405073408056e-02
0.000000000000000000e+00,8.424915838496926934e-02
0.000000000000000000e+00,8.309253449516236512e-02
0.000000000000000000e+00,8.167423978981649957e-02
0.000000000000000000e+00,8.050637182431087668e-02
0.000000000000000000e+00,7.869598303588953847e-02
0.000000000000000000e+00,7.681188497674976134e-02
0.000000000000000000e+00,7.455202972788353699e-02
0.000000000000000000e+00,7.202471125883556924e-02
0.000000000000000000e+00,6.938448582485798322e-02
0.000000000000000000e+00,6.685299320683495139e-02
0.000000000000000000e+00,6.391991546043160333e-02
0.000000000000000000e+00,6.077654611594640599e-02
0.000000000000000000e+00,5.793042408298105378e-02
0.000000000000000000e+00,5.483049572983769715e-02
0.000000000000000000e+00,5.171458637100492806e-02
0.000000000000000000e+00,4.865208812642799613e-02
0.000000000000000000e+00,4.590665872065624598e-02
0.000000000000000000e+00,4.283889695554959215e-02
0.000000000000000000e+00,3.982769820890301460e-02
0.000000000000000000e+00,3.739037077269725950e-02
0.000000000000000000e+00,3.506549899552591915e-02
0.000000000000000000e+00,3.236119745785655949e-02
0.000000000000000000e+00,3.005269490769069823e-02
0.000000000000000000e+00,2.819655966785637041e-02
0.000000000000000000e+00,2.616564389715606703e-02
0.000000000000000000e+00,2.429017471086147850e-02
0.000000000000000000e+00,2.298970770561654942e-02
0.000000000000000000e+00,2.155357290975562154e-02
0.000000000000000000e+00,2.009197478911792581e-02
0.000000000000000000e+00,1.957582491727717991e-02
0.000000000000000000e+00,1.886568147520142208e-02
0.000000000000000000e+00,1.859211447717124335e-02
0.000000000000000000e+00,1.833569240756604754e-02
0.000000000000000000e+00,1.826597901000299312e-02
0.000000000000000000e+00,1.822676365919696437e-02
0.000000000000000000e+00,1.855925124084083916e-02
0.000000000000000000e+00,1.891795754223159903e-02
0.000000000000000000e+00,1.966308545337241281e-02
0.000000000000000000e+00,2.055140032584181278e-02
0.000000000000000000e+00,2.108984138925824522e-02
0.000000000000000000e+00,2.203310740101321885e-02
0.000000000000000000e+00,2.357705639362610295e-02
0.000000000000000000e+00,2.492059849961678064e-02
0.000000000000000000e+00,2.634468986236120081e-02
0.000000000000000000e+00,2.794281792892246152e-02
0.000000000000000000e+00,2.964992629570728858e-02
0.000000000000000000e+00,3.153437621639541832e-02
0.000000000000000000e+00,3.361748627411677987e-02
0.000000000000000000e+00,3.556949746591179379e-02
0.000000000000000000e+00,3.729447263829267084e-02
