0.000000000000000000e+00,1.878808246200672349e-32,6.433185887907317234e-03,4.749348830956277538e+02
0.000000000000000000e+00,4.985494734551184936e-32,7.597172663327520642e-03,5.513870779696278532e+02
0.000000000000000000e+00,-1.069590123910502816e-31,9.434205944854652179e-03,6.733131160233140236e+02
0.000000000000000000e+00,-1.138084094822865398e-30,1.195389199965499714e-02,8.310523846420921927e+02
0.000000000000000000e+00,-2.660360474114616215e-30,1.421230104440088411e-02,1.006080734110965409e+03
0.000000000000000000e+00,7.090212623797665486e-30,1.707496397259500309e-02,1.170167985152010942e+03
0.000000000000000000e+00,6.648124071412410679e-29,1.974875331696196099e-02,1.325599434680701052e+03
0.000000000000000000e+00,1.429782030740981859e-28,2.354812804417165048e-02,1.520983231334276979e+03
0.000000000000000000e+00,-4.607658281602876053e-28,2.717586213472295703e-02,1.755230995417805843e+03
0.000000000000000000e+00,-3.871879811594022723e-27,2.972890941880663301e-02,1.981197342813853538e+03
0.000000000000000000e+00,-7.609834424229218071e-27,3.310383063642497598e-02,2.196029389758494290e+03
0.000000000000000000e+00,2.952469777287223979e-26,3.645608143037001869e-02,2.386798213584556379e+03
0.000000000000000000e+00,2.248293884609406533e-25,3.987428730724174031e-02,2.604790198722789228e+03
0.000000000000000000e+00,4.003549315924838637e-25,4.214353967745412821e-02,2.768005881913626581e+03
0.000000000000000000e+00,-1.870141863489396335e-24,4.483002191892968696e-02,2.948611786018614112e+03
0.000000000000000000e+00,-1.301645350336643748e-23,4.652357824091844785e-02,3.130394482550461362e+03
0.000000000000000000e+00,-2.076695385972641445e-23,4.758463804251738399e-02,3.228830880424785846e+03
0.000000000000000000e+00,1.173145182294072677e-22,5.003996202997539056e-02,3.280569998047270929e+03
0.000000000000000000e+00,7.513336625232753298e-22,4.991136835406844580e-02,3.350189121967901883e+03
0.000000000000000000e+00,1.058250996487045847e-21,4.978628994099618121e-02,3.352137815635238439e+03
0.000000000000000000e+00,-7.298309587646867879e-21,5.027258347073412792e-02,3.287356789481271335e+03
0.000000000000000000e+00,-4.323723416251651291e-20,5.068368206787178532e-02,3.194330209141586693e+03
0.000000000000000000e+00,-5.269431292429123822e-20,4.786685298715354780e-02,3.117755749332929554e+03
0.000000000000000000e+00,4.507670055560247498e-19,4.487805823515073761e-02,2.995235651536071600e+03
0.000000000000000000e+00,2.480526401950339325e-18,4.240141555979748400e-02,2.858923589840477234e+03
0.000000000000000000e+00,2.542293501370312290e-18,3.999998299845670263e-02,2.658737729709433097e+03
0.000000000000000000e+00,-2.766348609057578721e-17,3.778709990079132802e-02,2.445494659936946391e+03
0.000000000000000000e+00,-1.418593017819828017e-16,3.321101503773693508e-02,2.219721485091426530e+03
0.000000000000000000e+00,-1.171327820751876633e-16,3.195034290826526124e-02,2.018521206824747878e+03
0.000000000000000000e+00,1.688021462347300882e-15,2.899184341336446744e-02,1.787591003245998991e+03
0.000000000000000000e+00,8.086436641554850686e-15,2.472869692328474173e-02,1.542543546654694183e+03
0.000000000000000000e+00,5.010731342143820848e-15,2.045322337386496978e-02,1.389489588645758658e+03
0.000000000000000000e+00,-1.024708422648379396e-13,1.705882291878000473e-02,1.208680016461518107e+03
0.000000000000000000e+00,-4.593973454297807951e-13,1.615422181623917333e-02,1.008920608043379048e+03
0.000000000000000000e+00,-1.860994167546956184e-13,1.299571002360913434e-02,8.525594137894781852e+02
0.000000000000000000e+00,6.191065759456214625e-12,1.194978547707234613e-02,7.203998867615910058e+02
0.000000000000000000e+00,2.600673516644570115e-11,1.104784846014793612e-02,5.701801085098696831e+02
0.000000000000000000e+00,4.684888192894362244e-12,9.620361463268858188e-03,4.568040172343938252e+02
0.000000000000000000e+00,-3.724178474369741815e-10,6.870900589516002084e-03,3.783275914622367964e+02
0.000000000000000000e+00,-1.466793725927879933e-09,6.749802306072454766e-03,3.005770049926838396e+02
0.000000000000000000e+00,8.424347288519831012e-11,7.035828592482510149e-03,2.590355609551215821e+02
