iteration,lof
0,6.148923105090157
1,4.5880682940411806
2,4.513317000022872
3,4.486165220187241
4,4.477312823592979
5,4.4843641168530635
6,4.528758468602225
7,4.69199071138928
8,5.240043344417268
9,6.749333910056129
10,9.450430318726475
11,12.542344143631595
12,15.048072886899137
13,16.612712780147117
14,17.472413402283703
15,17.893838616797314
16,18.082818175912436
17,18.162178346527888
18,18.189640337113076
19,18.1925428221954
20,18.18386106938207
21,18.169749058115332
22,18.153117926888953
23,18.13533901739391
24,18.117054511027426
25,18.098562691362645
26,18.080000540752632
27,18.061429948031577
28,18.04287819856471
29,18.024356860441664
30,18.005870511361667
31,17.987420718672713
32,17.96900782058841
33,17.95063170095575
34,17.932292111124834
35,17.913988793111898
36,17.895721518996105
37,17.87749009736334
38,17.859294368484733
39,17.841134196960184
40,17.82300946496263
41,17.804920066929856
42,17.78686590568694
43,17.7688468897295
44,17.750862931368285
45,17.732913945480817
46,17.714999848682194
47,17.69712055877703
48,17.679275994400264
49,17.66146607478035
50,17.643690719587227
51,17.625949848831944
52,17.608243382800556
53,17.59057124201313
54,17.57293334719533
55,17.55532963317129
56,17.53776000636757
57,17.520224365083457
58,17.502722492601315
59,17.485254257856262
60,17.467819588009288
61,17.450418126143948
62,17.433049535181887
63,17.415713548423607
64,17.398409965208554
65,17.381138633804365
66,17.36389943520312
67,17.346692271079007
68,17.329517055728918
69,17.312373710982396
70,17.295262163104265
71,17.278182340955638
72,17.26113417492159
73,17.244117596295034
74,17.22713253692854
75,17.210178929035692
76,17.193256705083783
77,17.176365797730845
78,17.159506139792654
79,17.142677664223918
80,17.12588030411199
81,17.10911399266931
82,17.09237866322972
83,17.075674249248713
84,17.059000684305374
85,17.042357902098377
86,17.025745836447907
87,17.009164421297154
88,16.992613590712267
89,16.975389633583973
90,16.95744954794457
91,16.939160443269028
92,16.920711257617874
93,16.90219895818327
94,16.88367321576022
95,16.86515942099515
96,16.84667051527947
97,16.82821306474595
98,16.809790374845964
99,16.79140408544218
100,16.773054986699783
101,16.7547434358914
102,16.736469570066674
103,16.718233414413465
104,16.70003493740756
105,16.681874078849514
106,16.663750764548542
107,16.645664922795966
108,16.627616470033335
109,16.609605313779294
110,16.59163131858385
111,16.57369434694948
112,16.555794271673268
113,16.53793097720993
114,16.520104357595038
115,16.502314313810757
116,16.484560751603524
117,16.466843579849165
118,16.449162709472912
119,16.431518052728613
120,16.413909522738244
121,16.39633703321764
122,16.378800498300986
123,16.3612998324459
124,16.343834950355117
125,16.326405766958914
126,16.309012197350814
127,16.29165415685371
128,16.274331560936364
129,16.25704432524175
130,16.239792365576385
131,16.22257559794216
132,16.205393938454485
133,16.18824730345175
134,16.171135609416858
135,16.15405877299044
136,16.137016710996072
137,16.12000934042481
138,16.103036578437838
139,16.086098342352845
140,16.069194549689968
141,16.052325118081605
142,16.035489965426024
143,16.01868900969554
144,16.001922169087166
145,15.985189361981686
146,15.968490506896762
147,15.951825522554932
148,15.935194327820659
149,15.918596841786856
150,15.90203298367214
151,15.885502672897312
152,15.869005829025726
153,15.85254237187335
154,15.836112221343274
155,15.819715297595002
156,15.803351520870418
157,15.787020811721222
158,15.770723090761512
159,15.754458278829308
160,15.738226296988723
161,15.72202706636724
162,15.705860508362502
163,15.689726544521903
164,15.6736250966236
165,15.657556086543117
166,15.641519436443458
167,15.625515068552023
168,15.609542905271939
169,15.593602869323483
170,15.577694883499833
171,15.560877009198414
172,15.543508154699698
173,15.525861080944237
174,15.508083031885262
175,15.4902533424815
176,15.472414691004039
177,15.454590030985003
178,15.436790796744141
179,15.41902255760849
180,15.401289567830009
181,15.383594079704842
182,15.365937261071583
183,15.348319693364937
184,15.33074164082586
185,15.313203196796032
186,15.29570436194843
187,15.278245087644878
188,15.26082529817668
189,15.243444903566248
190,15.22610380637594
191,15.208801904859953
192,15.191539095352319
193,15.174315272930816
194,15.157130332595534
195,15.139984168952356
196,15.122876676832627
197,15.105807750878897
198,15.08877728652253
199,15.071785178885872
